leaid,STUSPS,avg_exp_year_perc_Hisp,avg_exp_year_perc_Black,avg_exp_year_perc_white,avg_exp_year_perc_asian,avg_exp_year_perc_aian,avg_exp_year_perc_nhpi,avg_exp_year_perc_twomore,percent_adq_couns_Hisp,percent_adq_couns_Black,percent_adq_couns_white,percent_adq_couns_asian,percent_adq_couns_aian,percent_adq_couns_nhpi,percent_adq_couns_twomore,perc_ap_stem_Hisp,perc_ap_stem_Black,perc_ap_stem_white,perc_ap_stem_asian,perc_ap_stem_aian,perc_ap_stem_nhpi,perc_ap_stem_twomore
4900990,UT,0.9441565918249857,0.9529914529914529,0.9357993270889963,1,0.9572649572649572,1,0.9128205128205128,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
4901020,UT,1,1,1,1,1,NA,1,0,NA,0.104,NA,1,NA,0,0,NA,0,NA,0,NA,0
4901050,UT,0.94261041406744694,0.9546870727236694,0.9520490509645884,0.9535250281688045,0.9571008409467268,0.962128051802952,0.9465099686318045,0.018820577164366373,0.05970149253731343,0.01678445229681979,0.05555555555555555,0.16279069767441862,0.016666666666666666,0.031578947368421054,0.6511919698870765,0.6865671641791045,0.6482332155477032,0.6666666666666666,0.5581395348837209,0.8833333333333333,0.45263157894736844
4901080,UT,0.875649499677487,0.8252627378854588,0.876122797133856,0.8736930010458491,0.9220392896907981,0.8914013248538728,0.877504788858225,0,0,0,0,0,0,0,0.9113924050632911,1,0.9338046272493573,1,0.9402985074626866,1,0.95
4901110,UT,0.6513178114466663,0.6668337380973866,0.6545502671961942,0.6800207618256041,0.6576040247353526,0.6507074730112147,0.6442126755926958,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4901140,UT,0.9129132298365573,0.9264689687335628,0.9260220844423954,0.931770486561516,0.9189767561659261,0.925949486873673,0.9217260325113878,0.025776602775941838,0.032,0.04336602994321115,0.008620689655172414,0.04712041884816754,0.02510460251046025,0.04597701149425287,0.4084600132187707,0.416,0.26432627774909656,0.41379310344827586,0.41361256544502617,0.37656903765690375,0.4482758620689655
4901170,UT,0.9673570289359763,NA,0.96329413960433,0.9616090225563909,0.9848214285714285,0.9647368421052631,0.9566326530612245,1,NA,1,1,NA,1,NA,0,NA,0,0,NA,0,NA
4901200,UT,0.9487521569429811,0.9473325226837248,0.9462756952217309,0.9370516313272758,0.9546312526784938,0.9507589998863589,0.9432238053842437,0.021443514644351465,0.025806451612903226,0.011065342056376706,0.015384615384615385,0.045454545454545456,0.019417475728155338,0.011037527593818985,0.448744769874477,0.5290322580645161,0.469752039415233,0.5230769230769231,0.5909090909090909,0.5145631067961165,0.44370860927152317
5000024,VT,0.9222222222222222,0.9083333333333333,0.9308514492753623,0.875,NA,NA,0.9344444444444444,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5000027,VT,1,1,0.9845660146699267,0.984375,NA,NA,0.98046875,NA,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,1
5000388,VT,0.985921972764078,0.9928229665071769,0.9864693972196772,0.990008443568815,0.9736842105263158,NA,0.9828221821319318,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5000391,VT,0.9047377416942635,0.9186218303865362,0.9025028299221848,0.920448857948858,0.9459459459459459,0.8851010101010102,0.8908726908726908,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5000392,VT,0.9728927040247795,0.974705699894379,0.9745179050649324,0.972972972972973,NA,NA,0.9752144121955443,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1
5000393,VT,0.984375,0.96875,0.9777665121668598,1,NA,0.9375,0.9761904761904762,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5000395,VT,0.9537519587784999,0.949766563836898,0.946348685627419,0.9487809557715816,0.9669100361663653,0.9332380952380953,0.9426485190379994,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5000396,VT,0.974741399465169,0.9756875520205233,0.9730778406579176,0.9777137342519087,0.9837243133048927,0.9560594076808155,0.9751214221540012,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5000397,VT,0.9879931389365353,0.9853249475890986,0.9884711230385848,NA,NA,NA,0.9874213836477987,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1
5000398,VT,0.9825,0.984375,0.9854885857461024,0.9739583333333334,NA,NA,0.9901315789473685,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5000399,VT,0.9517647241403969,0.9516615440242443,0.953221580650447,0.9553430054176247,0.9782608695652174,NA,0.9514948513578255,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5000400,VT,0.9904891304347826,0.9664031620553359,0.982637280316994,0.9836956521739131,0.9782608695652174,NA,0.9923913043478262,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5000402,VT,0.9777769659418595,0.98362162660035,0.9837553333356978,0.9842556086264294,0.9821428571428571,0.9804331306990881,0.9785393210325785,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5000403,VT,0.9975186104218363,0.9974533106960951,0.9964400879551029,0.9939516129032259,NA,NA,0.9955131246046804,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5001830,VT,1,1,0.9686764705882354,0.94,NA,NA,0.9600000000000001,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
5002250,VT,0.9655172413793103,NA,0.9346264367816093,NA,NA,NA,0.9686520376175548,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
5002520,VT,0.9769324609071753,0.9685039370078741,0.9835240437109961,0.9823622047244095,NA,NA,0.9786467369544909,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5002820,VT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5002850,VT,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5002940,VT,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,NA,NA,0.8571428571428571,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5003120,VT,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
5003240,VT,0.9828798408172964,0.9852112199394809,0.9840020776693573,0.9833225979602792,0.9858036890645586,0.9849764492753623,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA
5003390,VT,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,NA,NA,0.8666666666666667,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5003450,VT,0.9246231155778895,0.9246231155778895,0.9246231155778895,0.9246231155778896,NA,NA,NA,1,1,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA
5003780,VT,0.8646616541353384,NA,0.8741550846814005,0.8421052631578947,0.8947368421052632,NA,0.8834586466165414,1,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,1
5003930,VT,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,0,0,0,NA,0
5004590,VT,0.944304412184273,0.9148937816550786,0.9277338732277771,0.8793299132307303,0.8479954398631959,NA,0.9461514067644251,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5005120,VT,0.8781250000000002,0.8781250000000002,0.878125,0.878125,NA,NA,0.878125,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5005610,VT,0.820097617360197,0.7740482443863441,0.8166678802804876,0.7855407223130216,0.8088699335155749,NA,0.8174970374601306,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5005620,VT,0.8811881188118812,0.8811881188118812,0.8811881188118812,0.8811881188118812,0.8811881188118812,NA,0.8811881188118812,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5005700,VT,0.9763963161021985,0.9759952465834819,0.9762287623250191,0.9768270944741533,0.9791666666666666,0.9791666666666666,0.9774098450569039,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5005810,VT,0.9690542291319638,0.9189269850083288,0.9384078665554819,0.9330289756719519,NA,0.9263927447714233,0.9114612252452342,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
5006120,VT,0.9323308270676691,0.8947368421052632,0.9464863275507205,0.9548872180451128,1,NA,0.956140350877193,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0
5006600,VT,1,0.9400000000000001,0.9424170616113745,NA,NA,NA,0.9333333333333333,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
5006660,VT,NA,NA,0.9701696770662288,NA,NA,NA,0.9857142857142858,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1
5006900,VT,0.9615384615384616,0.9615384615384616,0.9615384615384616,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
5006990,VT,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1
5007050,VT,0.9947588219508923,0.9961238576561265,0.9948608241737942,0.9946330336777137,1,1,0.9962263518046424,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5007470,VT,0.9845174433409728,0.9844813138930786,0.9816993464052287,0.9868975627634231,NA,0.9777777777777779,0.9754234310211539,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
5007530,VT,0.9707036740315961,0.9578765390453703,0.9658551507082827,0.9726796021438879,0.9696969696969697,0.96875,0.9720431354359925,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5007800,VT,0.9060570227302588,0.8990294075039837,0.9018433676629528,0.903954802259887,NA,NA,0.9055406878778868,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5008224,VT,0.979381443298969,NA,0.979381443298969,0.979381443298969,NA,NA,0.979381443298969,1,NA,1,1,NA,NA,1,0,NA,0,0,NA,NA,0
5008225,VT,0.9772727272727273,0.9772727272727272,0.9772727272727274,0.9772727272727272,NA,NA,0.9772727272727273,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5008235,VT,0.9008854612967724,0.9008854612967724,0.9008854612967725,0.9008854612967724,NA,NA,0.9008854612967724,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5008237,VT,0.9600000000000001,0.9599999999999999,0.96,0.9600000000000001,0.96,0.96,0.9600000000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5008241,VT,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
5008243,VT,0.9655172413793104,0.9655172413793103,0.9655172413793103,0.9655172413793104,NA,0.9655172413793104,0.9655172413793103,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
5008247,VT,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5008248,VT,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
5008850,VT,NA,0.9689151383276344,0.9689151383276345,NA,NA,NA,0.9689151383276344,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0
5009180,VT,0.9806201550387597,0.9889258028792912,0.9796757181498104,NA,NA,1,0.9870801033591731,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
5009300,VT,0.86,0.86,0.86,0.86,NA,0.86,0.86,1,1,1,1,NA,1,1,0,0,0,0,NA,0,0
5009360,VT,1,0.9913854142081661,0.993385102099511,0.9912708600770218,0.9912280701754387,NA,0.9969801553062986,NA,1,1,1,1,NA,1,NA,0,0,0,0,NA,0
5009510,VT,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5100058,VA,0.8682745825602968,0.8732646663681147,0.883116883116883,0.8645640074211502,NA,NA,0.8831168831168831,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
5100060,VA,0.9351192112940044,0.9334761100564254,0.9332034980034841,0.936169868300398,0.9171690269980222,0.936646888220738,0.9296264008656774,0.9661016949152542,0.9298245614035088,0.6401468788249693,0.9,0.8333333333333334,1,1,0,0,0,0,0,0,0
5100070,VA,0.9729729729729731,0.972972972972973,0.9729729729729731,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
5100090,VA,0.9689782721199415,0.9674567028845212,0.9683090608512769,0.9700317132309112,0.9757480356559937,0.969510518804335,0.9713041295980834,0.8977035490605428,0.9549356223175965,0.662727886563133,0.8687782805429864,1,0,0.827433628318584,0.9791231732776617,0.9849785407725322,0.9736664415935179,0.995475113122172,0.8,1,0.9867256637168141
5100120,VA,0.9575163624634556,0.9570141433544824,0.9601816153827131,0.9602998486363128,0.9568494258915002,0.9585394775386588,0.9600281297725962,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5100152,VA,0.9430032882718303,0.9438667553352276,0.9530371691058118,0.9444211017740429,0.936484593837535,NA,0.9465768660405338,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5100180,VA,0.9690393479654446,0.9696477882437834,0.9706712583743833,0.9721911498074791,0.9666658429502227,0.9787234042553191,0.972182384299665,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5100210,VA,0.9825372386810522,0.9805958240950947,0.9811274522163205,0.9808660861968072,0.9813516197489973,1,0.9804744204408394,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5100240,VA,0.9266128818851798,0.9269734410475738,0.9281824248909755,0.9219503055459473,NA,NA,0.9280021924897864,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
5100270,VA,0.889169291455955,0.8896822805551018,0.879270722500434,0.8867869501682075,0.884421426530546,0.8784346268372584,0.8804923675205582,1,1,1,1,1,1,1,0.9401301518438178,0.9856396866840731,0.9976271186440678,0.9856230031948882,0.8666666666666667,1,0.9973262032085561
5100300,VA,0.9743911613363598,0.9784792204326228,0.9764696517419625,0.9781182559850562,0.9705991922158828,0.9805480923153652,0.9789734456161152,0.30434782608695654,0.43478260869565216,0.5346981263011797,0.39285714285714285,0.5,0.6666666666666666,0.43333333333333335,1,1,1,1,1,1,1
5100330,VA,0.9737615449202351,0.993003078645396,0.9832493702770781,1,1,NA,0.994275246164415,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
5100360,VA,0.9631392413664488,0.9566079461052953,0.9578017629023734,0.9628207648336945,0.9574157042099531,0.9670380860065209,0.9628038762612962,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5100390,VA,0.9193548387096775,1,0.9151103565365024,NA,0.9193548387096775,NA,0.9193548387096775,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
5100420,VA,0.9470819447586938,0.9551367766517489,0.9525592922655077,0.9482486369673027,0.9379816207184628,0.9354838709677419,0.955049326485628,0.8333333333333334,0.71875,0.6489795918367347,0.7857142857142857,0.6666666666666666,NA,0.7111111111111111,0,0,0,0,0,NA,0
5100450,VA,0.9627444137770587,0.9555933013154264,0.9602969705944534,0.9637453421914574,0.9634920634920634,0.957010582010582,0.9580448137495117,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
5100480,VA,0.9688626126126128,0.9562010241531519,0.9619622454048683,0.9609848484848484,0.9515151515151515,NA,0.965378787878788,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5100510,VA,0.9894179894179894,0.953447687318655,0.9596421283218115,0.9629629629629629,0.9814814814814814,0.9481481481481482,0.975,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0
5100540,VA,0.9701190476190475,0.9714285714285714,0.9712978695595347,0.9885714285714287,0.980952380952381,NA,0.9700176366843033,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
5100560,VA,0.9395043990350503,0.9418494409257956,0.9435008608131372,NA,0.950462962962963,0.9629629629629629,0.939843138466609,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1
5100600,VA,0.9366159501083817,0.9249607020508442,0.9382881172733899,0.9562839814898345,0.9307822107197895,0.9082705927372257,0.937144590903092,0.7910447761194029,0.7137330754352031,0.7926310817194142,0.7837837837837838,0.6666666666666666,1,0.6357142857142857,0.8507462686567164,0.7253384912959381,0.8715162966461975,1,0.8888888888888888,1,0.9285714285714286
5100660,VA,0.9080858899695102,0.9012842577736571,0.9077587379221883,0.921291562750422,0.9297706802319552,0.8622710938708488,0.9074662506443436,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5100690,VA,0.9705113350309362,0.9741421260172833,0.9700693485721413,0.9803787861207357,0.9808784155143356,NA,0.9789158518276703,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5100720,VA,1,1,1,NA,1,1,1,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0
5100750,VA,0.9638099554999154,0.9704289039783021,0.9699318549331152,0.9524706630404673,0.9880952380952381,NA,0.9707985993193344,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5100780,VA,0.9523372426810708,0.9523639157885175,0.956714179634374,0.9536087802078532,0.9323258831699681,0.9803921568627451,0.9527664242671862,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
5100810,VA,0.9657175689727098,0.9608406348603281,0.973242242555161,0.9661974401328246,0.966725849715831,0.9740212442055638,0.9674723669346036,0.39537126325940214,0.4001819008640291,0.33906323923671344,0.35359116022099446,0.5,0.41935483870967744,0.36754176610978523,1,1,1,1,1,1,1
5100840,VA,0.9605380815749991,0.9594192748798178,0.9706214463303334,0.9691483192640835,0.9647484253857882,0.9664422484136952,0.9665905005261013,0,0,0,0,0,0,0,0.9857038123167156,0.9790051068658975,0.991459147972834,0.9971305595408895,0.9523809523809523,1,0.9826302729528535
5100870,VA,0.9444221514261728,0.9502255054488433,0.9492164625022871,0.9583169023740963,0.9722222222222222,0.9722222222222222,0.9372367850072068,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5100930,VA,0.974,0.9712592592592593,0.9746172839506173,0.9666666666666667,0.99,0.96,0.9747058823529412,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5100960,VA,0.9430457314078003,0.9528795464990923,0.9351918369518943,0.9468000567617426,1,0.9357439335887612,0.9451408938763899,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
5100990,VA,0.9422085862291292,0.9327504460509387,0.9388195553452547,0.9467084639498432,0.9353187042842215,NA,0.9371754682099509,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
5101050,VA,0.9239183807846052,0.9277388166492766,0.9317189562319949,0.9219534528751656,0.9304582351033902,0.9329608938547486,0.931774860912606,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101080,VA,0.8646607869742198,0.8707579314865915,0.8726628018178547,NA,0.9211329715061058,0.9104477611940298,0.8667579311236028,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0
5101110,VA,0.9261494298127589,0.9293218618928503,0.923369432954766,0.9248202675680621,0.9196318811212428,0.9468085106382979,0.9157641885080327,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101140,VA,0.9677705627705627,0.9629414445203919,0.9696231530206506,0.9722222222222222,0.9718253968253968,NA,0.9647186147186148,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
5101170,VA,0.9509077517451935,0.9574012003592935,0.954107445738635,0.9643020193151888,0.9411263012667754,0.9640327772900203,0.9595112944678504,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101200,VA,0.900282579787234,0.90439852700491,0.8945131198014797,0.9210106382978723,0.9343085106382979,1,0.9117972669088393,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5101260,VA,0.9505927586375071,0.9498267307093183,0.9493018488731787,0.9509382929181018,0.9492192954773139,0.9510344073870252,0.9488990540798358,0.8353994937366133,0.8125377643504532,0.7923123364862146,0.796315413324863,0.8604651162790697,0.8,0.767578125,0.598624002076978,0.6441087613293052,0.7420809015898571,0.8040181052965933,0.7093023255813954,0.7777777777777778,0.7311197916666666
5101290,VA,0.9609567505562233,0.957623994376318,0.9642961181319197,0.965053697872649,0.9646938775510204,0.9661016949152542,0.9610088702839605,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5101320,VA,0.9635586462892761,0.9673203551182112,0.9684404207642161,0.974899407316791,0.9671157023040484,0.9829152703370075,0.9713687880464986,0.17448405253283303,0.209375,0.3637028905964142,0.2894736842105263,0.09090909090909091,0.42857142857142855,0.2644628099173554,1,1,1,1,1,1,1
5101350,VA,0.9772948472710713,0.9647478200751561,0.9694231331659048,0.969428634242861,0.9734141791044776,NA,0.9723109446281823,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5101380,VA,0.9619778138528139,0.9608579190372166,0.9596699722379071,0.9529637029637029,0.9772126022126023,0.9598214285714286,0.9636719987329743,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101410,VA,0.8910618614668095,0.8883964722057234,0.8909787870816094,0.8863837935900021,0.8856413357522005,0.8780487804878049,0.8896074227459029,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5101440,VA,0.8908649140239127,0.8932678214412612,0.8888033764052119,0.8960012703783302,0.8848129940235203,0.875,0.888665648701582,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101470,VA,0.9563396442121765,0.9547057107370537,0.9580041592468874,0.9613671545453923,0.9517865318963858,0.9589225067581003,0.9588315024302521,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101510,VA,0.9300915758477523,0.9306754954118446,0.9322397457397433,0.9367561353021768,0.9502110585016033,0.9400195827516674,0.9322768749460589,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101560,VA,0.9824049391794589,0.9835038363171357,0.9823691307863452,0.9777119016249451,0.978013833992095,NA,0.9807971014492753,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5101590,VA,0.9791796127169444,0.980766746173723,0.9766108058157815,0.9848406546080964,0.9759491154839992,NA,0.9795080500894455,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5101620,VA,0.964346584960047,0.9618063772309018,0.9620535033696689,0.9608902114463713,0.9684126455290872,0.9461942838956803,0.9641741458436682,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5101650,VA,0.9545552427397629,0.9699916598253364,0.9678108956534858,0.964026905363177,0.9488777129500775,0.9802566633761106,0.9681523394213154,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5101690,VA,0.9123014874645189,0.9307643184339476,0.91490865968853885,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8855530386526139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101710,VA,0.9271316657586407,0.9272469379327144,0.9283276643270162,0.9291235126022468,0.9302010465926612,0.9285714285714286,0.9264739023413243,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5101740,VA,0.8534678828796476,0.8646643979583069,0.8712109795612851,0.8651811151811151,0.8865079365079365,NA,0.8649277925139993,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
5101770,VA,0.9587257832913666,0.9513881801637878,0.9612405917534952,0.9488292088802388,0.9350874343565589,NA,0.96017008214507,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5101800,VA,0.9166174351045278,0.9187573416378884,0.9300584668311281,0.9145628544075634,0.9064674304870401,0.9182146629034947,0.9187960574309252,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101830,VA,0.9709388943203087,0.9741143626963229,0.9760276052552757,0.9799042469468513,0.9745417089318537,0.9838493929555387,0.9758275138183307,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101860,VA,0.9094985007668378,0.9199073977422866,0.9164428125408625,0.9248517490366347,0.922099803119794,0.9538461538461539,0.9158848710571789,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
5101890,VA,0.9492161696543987,0.9253943896958089,0.9592716353868893,0.9576627812237489,0.939467295269854,0.9490828668362746,0.9495210985293459,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5101920,VA,0.9643662522910579,0.9656350821686798,0.9666622315532593,0.9717095304958828,0.9761156061194926,NA,0.9671688564889741,0,0,0,0,0,NA,0,0.5526315789473685,0.40305010893246185,0.5524781341107872,0.3333333333333333,0.6666666666666666,NA,0.5317460317460317
5101950,VA,0.9079365079365079,NA,0.8948609146628949,NA,NA,0.8571428571428571,0.8825396825396825,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0
5101980,VA,0.9083597381198001,0.9051890395353657,0.9091208394280613,0.8977884397002044,0.9106536618025589,0.940625,0.9041072750256425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102010,VA,0.9476156996423105,0.9454618600165157,0.9454409407563586,0.9482705774932353,0.9668838266130935,0.9471182412358883,0.9513652381793478,0,0,0,0,0,0,0,0.7230769230769231,0.7892644135188867,0.6696588868940754,0.7083333333333334,0.2857142857142857,0.5,0.7611940298507462
5102070,VA,0.9343024576066808,0.9252553510640054,0.92929354255853,0.9223658315040497,0.9192150480660056,0.9545454545454546,0.9243911572891809,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
5102100,VA,0.9456735616536902,0.9549318439865602,0.9530704575524886,0.9434785476491206,0.952977308141377,0.9651449275362319,0.9468937771018348,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5102120,VA,0.9621799409935003,0.957741267356652,0.959308631424016,0.9543684243684244,0.9610288203311459,0.972972972972973,0.9623698994388651,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
5102160,VA,0.8747983870967742,0.8834096536752485,0.8743023112099864,0.875464320625611,0.8666666666666667,0.9125448028673836,0.8737593052109182,1,1,1,1,NA,1,1,0,0,0,0,NA,0,0
5102190,VA,0.9146451280550595,0.9317794260227797,0.929834873384724,0.9400389604803077,0.9603003003003003,NA,0.9326679526692704,0.6363636363636364,0.3333333333333333,0.691817215727949,0.6666666666666666,0,NA,0.42857142857142855,0,0,0,0,0,NA,0
